Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginExecute,,,2018-10-25 15:49:50,2018-10-25 15:49:52,2.040s,FAILED
,,,,,,
Test Cases/Login,,cucumber,2018-10-25 15:49:51,2018-10-25 15:49:52,1.434s,FAILED
runFeatureFile,,,2018-10-25 15:49:51,2018-10-25 15:49:52,1.180s,FAILED
,,,,,,
Test Cases/Loginfallido,,,2018-10-25 15:49:52,2018-10-25 15:49:52,0.260s,FAILED
runFeatureFile,,,2018-10-25 15:49:52,2018-10-25 15:49:52,0.123s,FAILED
