Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginExecute,,,2018-10-25 11:57:55,2018-10-25 11:57:57,2.124s,FAILED
,,,,,,
Test Cases/Login,,cucumber,2018-10-25 11:57:55,2018-10-25 11:57:57,1.562s,FAILED
runFeatureFile,,,2018-10-25 11:57:55,2018-10-25 11:57:57,1.229s,FAILED
